timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2025-12-16 18:19:39.696,0.000053,0.000031,0.000093,0.000000,-0.000000,-0.000000
2025-12-16 18:19:39.746,-0.000150,0.000058,0.000308,0.000000,-0.000000,0.000000
2025-12-16 18:19:39.796,-0.000037,-0.000074,-0.000237,-0.000000,0.000000,0.000000
2025-12-16 18:19:39.846,-0.000560,-0.000238,0.000170,0.000000,0.000000,0.000000
2025-12-16 18:19:39.896,0.000345,0.000243,0.000334,0.000000,-0.000000,-0.000000
2025-12-16 18:19:39.946,-0.000176,-0.000035,-0.000002,-0.000000,0.000000,0.000000
2025-12-16 18:19:39.996,-0.000468,-0.000266,-0.000199,-0.000000,0.000000,0.000000
2025-12-16 18:19:40.046,-0.001162,-0.000285,0.000132,-0.000000,0.000000,0.000000
2025-12-16 18:19:40.096,-0.000494,0.000262,-0.000204,-0.000000,0.000000,0.000000
2025-12-16 18:19:40.146,-0.000571,-0.000157,0.000207,0.000000,0.000000,0.000000
2025-12-16 18:19:40.197,-0.002744,-0.001192,0.001093,0.000000,0.000001,0.000001
2025-12-16 18:19:40.246,-0.007128,-0.002872,0.002604,0.000001,0.000002,0.000002
2025-12-16 18:19:40.296,-0.013826,-0.003636,0.003040,0.000001,0.000004,0.000004
2025-12-16 18:19:40.346,-0.019815,-0.001229,0.001746,-0.000001,0.000007,0.000006
2025-12-16 18:19:40.397,-0.025706,0.001429,-0.000503,-0.000008,0.000010,0.000009
2025-12-16 18:19:40.446,-0.029139,0.004170,-0.001054,-0.000013,0.000012,0.000011
2025-12-16 18:19:40.495,-0.029005,0.005395,-0.001513,-0.000013,0.000013,0.000011
2025-12-16 18:19:40.546,-0.026778,0.006216,-0.000827,-0.000012,0.000012,0.000011
2025-12-16 18:19:40.596,-0.022645,0.006370,-0.001900,-0.000011,0.000011,0.000010
2025-12-16 18:19:40.646,-0.018949,0.007071,-0.001760,-0.000009,0.000009,0.000008
2025-12-16 18:19:40.696,-0.015405,0.008396,-0.003041,-0.000008,0.000009,0.000007
2025-12-16 18:19:40.746,-0.012526,0.008250,-0.003720,-0.000007,0.000008,0.000006
2025-12-16 18:19:40.795,-0.010149,0.007677,-0.003452,-0.000005,0.000007,0.000005
2025-12-16 18:19:40.846,-0.009137,0.006594,-0.002345,-0.000004,0.000006,0.000005
