timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2025-12-16 18:45:47.806,-0.000346,0.000077,-0.000632,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.808,-0.000298,0.000110,-0.000599,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.810,-0.000285,0.000119,-0.000588,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.812,-0.000248,0.000150,-0.000555,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.814,-0.000216,0.000169,-0.000525,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.815,-0.000199,0.000180,-0.000508,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.816,-0.000171,0.000199,-0.000478,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.819,-0.000143,0.000211,-0.000443,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.823,-0.000096,0.000254,-0.000378,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.825,-0.000061,0.000278,-0.000344,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.828,-0.000033,0.000300,-0.000319,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.830,-0.000023,0.000303,-0.000309,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.831,-0.000007,0.000318,-0.000291,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.833,-0.000001,0.000324,-0.000284,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.834,0.000003,0.000330,-0.000279,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.835,0.000014,0.000337,-0.000272,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.837,0.000023,0.000339,-0.000269,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.838,0.000030,0.000341,-0.000267,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.839,0.000044,0.000342,-0.000267,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.841,0.000050,0.000339,-0.000272,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.842,0.000052,0.000339,-0.000280,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.843,0.000058,0.000334,-0.000289,-0.000000,0.000000,0.000000
2025-12-16 18:45:47.844,0.000063,0.000333,-0.000290,-0.000000,0.000000,0.000000
