timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2025-12-16 18:49:04.897,-0.000099,0.001190,-0.000563,-0.000000,0.000000,0.000000
2025-12-16 18:49:04.945,-0.000624,0.001609,-0.000122,0.000000,0.000001,0.000001
2025-12-16 18:49:04.996,-0.002000,-0.000272,0.001033,0.000000,0.000000,0.000000
2025-12-16 18:49:05.047,-0.002385,-0.000687,0.001633,0.000000,0.000000,0.000000
2025-12-16 18:49:05.096,-0.000255,0.000314,0.000536,0.000000,-0.000000,0.000000
2025-12-16 18:49:05.145,-0.000089,-0.000286,0.000455,0.000000,-0.000000,-0.000000
2025-12-16 18:49:05.196,-0.000836,-0.000326,0.000671,0.000000,-0.000000,0.000000
2025-12-16 18:49:05.247,-0.001792,-0.000442,0.001254,0.000000,0.000000,0.000000
2025-12-16 18:49:05.296,-0.003305,0.000724,0.001502,0.000000,0.000001,0.000001
2025-12-16 18:49:05.346,-0.003900,0.000795,0.002025,0.000000,0.000001,0.000001
2025-12-16 18:49:05.396,-0.002279,0.000352,0.001990,0.000001,0.000000,0.000001
2025-12-16 18:49:05.446,0.000864,-0.001816,0.002054,0.000000,-0.000001,-0.000001
2025-12-16 18:49:05.496,0.000766,-0.002404,0.004422,0.000001,-0.000002,-0.000002
2025-12-16 18:49:05.545,-0.001585,-0.000965,0.005149,0.000001,-0.000002,-0.000000
2025-12-16 18:49:05.596,-0.002133,0.000065,0.004589,0.000001,-0.000001,0.000000
2025-12-16 18:49:05.646,-0.002607,0.000437,0.003919,0.000001,-0.000001,0.000000
2025-12-16 18:49:05.696,-0.001329,0.000791,0.004442,0.000001,-0.000001,0.000000
2025-12-16 18:49:05.745,-0.000135,-0.000859,0.005268,0.000001,-0.000002,-0.000001
2025-12-16 18:49:05.796,-0.000581,-0.001365,0.005993,0.000001,-0.000002,-0.000001
2025-12-16 18:49:05.846,-0.002601,-0.002604,0.006876,0.000001,-0.000002,-0.000001
2025-12-16 18:49:05.896,-0.005601,-0.003479,0.007006,0.000002,-0.000001,-0.000000
