timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2025-12-16 18:13:09.212,0.000153,0.000351,0.000480,0.000382,-0.001865,0.001209
2025-12-16 18:13:09.262,0.000310,-0.000414,-0.000004,-0.000111,-0.001166,-0.000536
2025-12-16 18:13:09.312,0.000629,-0.001537,0.000218,-0.003283,-0.001696,0.003117
2025-12-16 18:13:09.362,-0.000286,-0.001110,0.000245,0.001596,0.001518,0.002921
2025-12-16 18:13:09.412,0.003028,-0.003625,0.002796,0.003143,-0.006478,-0.005051
2025-12-16 18:13:09.462,0.002076,-0.003217,0.001240,-0.000128,-0.004919,-0.001117
2025-12-16 18:13:09.512,-0.001723,-0.000036,-0.000185,-0.000728,0.004324,0.008369
2025-12-16 18:13:09.562,-0.002143,-0.000233,-0.000319,0.003864,0.006307,0.006333
2025-12-16 18:13:09.612,-0.000553,-0.002606,-0.000180,0.002095,0.004647,-0.000911
2025-12-16 18:13:09.662,0.001593,-0.001585,0.003227,0.004138,-0.001791,-0.003059
2025-12-16 18:13:09.712,0.000417,-0.002315,0.001888,0.002312,-0.001369,0.008433
2025-12-16 18:13:09.762,-0.001907,-0.000720,0.000974,-0.000437,0.008415,0.007568
2025-12-16 18:13:09.812,0.000500,-0.001090,0.001535,-0.001750,-0.003670,0.004759
2025-12-16 18:13:09.862,0.000193,-0.000170,0.002090,0.001615,0.003681,-0.002091
2025-12-16 18:13:09.912,0.002915,0.002031,0.003092,-0.000047,0.000743,0.000241
2025-12-16 18:13:09.962,0.006303,0.002014,0.005804,0.001053,0.000332,-0.005708
2025-12-16 18:13:10.012,0.007258,0.002429,0.006071,-0.002257,-0.003218,0.001784
2025-12-16 18:13:10.062,0.008720,-0.002169,0.005792,-0.000055,-0.005878,0.006077
2025-12-16 18:13:10.112,0.010434,-0.003884,0.002975,0.002853,0.003944,-0.003455
2025-12-16 18:13:10.163,0.009740,-0.003882,0.004210,0.002859,-0.001097,0.005526
2025-12-16 18:13:10.212,0.013956,-0.004539,0.005303,0.000907,-0.009115,0.001942
