timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2025-12-16 18:46:28.112,0.000036,0.000043,0.000092,0.000344,0.000058,0.000021
2025-12-16 18:46:28.162,0.000050,-0.000615,-0.000289,-0.000784,0.001671,-0.001898
2025-12-16 18:46:28.212,-0.000339,0.001018,0.000502,0.000470,-0.000796,0.002025
2025-12-16 18:46:28.262,-0.000137,0.000302,0.000031,-0.000025,-0.001556,0.001916
2025-12-16 18:46:28.312,0.000083,-0.000058,0.000092,0.000220,0.000144,-0.000700
2025-12-16 18:46:28.362,-0.000187,0.000030,-0.000362,0.000125,-0.000291,0.000951
2025-12-16 18:46:28.412,-0.000426,0.000026,-0.000898,-0.000257,0.003517,-0.000456
2025-12-16 18:46:28.462,0.000710,-0.000705,-0.000848,-0.000499,0.000435,-0.001841
2025-12-16 18:46:28.512,-0.000803,0.000029,-0.002821,-0.000938,0.006818,-0.000001
2025-12-16 18:46:28.562,0.003167,0.000372,-0.000296,0.000867,-0.008250,0.003186
2025-12-16 18:46:28.612,0.007169,-0.003724,-0.002359,0.001054,0.002858,-0.012064
2025-12-16 18:46:28.662,0.004448,-0.002605,-0.009290,-0.002367,0.008756,-0.001782
2025-12-16 18:46:28.712,0.006555,-0.005929,-0.008009,0.002059,0.007574,-0.004780
2025-12-16 18:46:28.762,0.011598,-0.009368,-0.004556,0.006155,0.002484,-0.015999
2025-12-16 18:46:28.812,0.006692,-0.004463,-0.008744,0.000659,0.003861,0.001492
2025-12-16 18:46:28.862,0.008515,-0.008882,-0.008679,-0.002249,0.003101,-0.011273
2025-12-16 18:46:28.912,0.009174,-0.006232,-0.005720,0.003408,-0.003130,-0.001827
2025-12-16 18:46:28.962,0.009165,-0.005347,-0.005334,0.004273,0.003905,-0.002715
2025-12-16 18:46:29.012,0.006735,-0.003185,-0.004223,0.002253,-0.008348,0.006093
2025-12-16 18:46:29.062,0.004471,-0.006294,-0.007793,-0.002772,0.000476,-0.005311
2025-12-16 18:46:29.112,0.006278,-0.007703,-0.005774,0.003384,-0.001068,-0.006001
2025-12-16 18:46:29.164,0.004254,-0.007134,-0.009661,-0.002623,0.001894,-0.004346
2025-12-16 18:46:29.212,0.005490,-0.006380,-0.007335,0.005315,-0.007497,0.004910
2025-12-16 18:46:29.262,0.005738,-0.008379,-0.014038,-0.003649,-0.005992,0.003518
2025-12-16 18:46:29.312,0.004709,-0.009293,-0.015300,0.000562,-0.000328,0.004002
2025-12-16 18:46:29.362,0.006658,-0.008094,-0.013237,0.001343,-0.010791,0.008710
2025-12-16 18:46:29.412,0.005359,-0.010727,-0.017291,-0.000065,-0.000482,-0.000342
2025-12-16 18:46:29.462,0.003500,-0.007172,-0.016475,-0.001339,-0.002747,0.011020
2025-12-16 18:46:29.513,0.005698,-0.010709,-0.014273,-0.000661,-0.004329,0.000711
2025-12-16 18:46:29.562,0.006469,-0.011121,-0.015365,-0.001611,0.000607,-0.007308
2025-12-16 18:46:29.613,0.005893,-0.012811,-0.016815,-0.006468,0.002199,-0.007346
2025-12-16 18:46:29.663,0.006829,-0.009041,-0.012421,0.003135,-0.001411,-0.004255
2025-12-16 18:46:29.712,0.001761,-0.008601,-0.016023,-0.001706,0.003666,-0.004561
2025-12-16 18:46:29.762,0.000908,-0.005988,-0.011929,-0.000622,-0.004069,0.002059
2025-12-16 18:46:29.812,0.000887,-0.004195,-0.008922,-0.001711,-0.009478,0.006694
2025-12-16 18:46:29.865,-0.000608,-0.002626,-0.012080,0.000119,0.007135,0.001579
2025-12-16 18:46:29.914,-0.000101,-0.002752,-0.011289,0.002713,-0.005257,0.004308
2025-12-16 18:46:29.962,0.002528,-0.003670,-0.010181,0.001600,-0.007504,0.002508
2025-12-16 18:46:30.012,0.003692,-0.007811,-0.009026,0.001899,-0.008973,-0.006734
2025-12-16 18:46:30.062,0.002271,-0.005093,-0.007810,0.002823,-0.008245,-0.000118
2025-12-16 18:46:30.114,0.001117,-0.006872,-0.009720,-0.000308,0.004957,-0.009034
2025-12-16 18:46:30.162,0.000007,-0.002473,-0.007668,0.001448,-0.007149,0.004356
2025-12-16 18:46:30.212,0.000913,-0.005335,-0.009955,0.001402,0.001684,-0.000721
2025-12-16 18:46:30.262,0.000694,-0.005187,-0.011229,-0.002024,0.006549,-0.003222
2025-12-16 18:46:30.312,0.002035,-0.006027,-0.010306,0.001271,-0.001244,-0.005067
2025-12-16 18:46:30.362,0.000728,-0.008821,-0.014384,-0.002296,0.003820,0.000008
2025-12-16 18:46:30.412,0.001469,-0.007449,-0.016054,-0.004523,-0.003229,0.005704
2025-12-16 18:46:30.462,0.000090,-0.004803,-0.014217,0.001103,0.000309,0.004926
2025-12-16 18:46:30.513,0.001299,-0.009246,-0.018630,-0.002689,0.008801,-0.004856
2025-12-16 18:46:30.562,0.003178,-0.005992,-0.014971,-0.001593,-0.002036,0.001970
2025-12-16 18:46:30.613,0.001509,-0.004886,-0.018018,0.001922,-0.000604,0.004639
2025-12-16 18:46:30.663,0.003747,-0.006120,-0.017365,-0.001940,-0.000542,0.001985
2025-12-16 18:46:30.712,0.003197,-0.008370,-0.022688,0.000409,0.005109,-0.003941
2025-12-16 18:46:30.762,0.003241,-0.009665,-0.024316,-0.002035,0.007105,-0.004144
2025-12-16 18:46:30.813,0.001036,-0.007551,-0.025115,-0.003338,0.004577,0.005804
2025-12-16 18:46:30.862,0.003110,-0.006707,-0.020396,0.001898,-0.001387,0.007202
2025-12-16 18:46:30.912,0.004370,-0.006774,-0.023649,0.000621,0.008119,-0.003498
2025-12-16 18:46:30.962,0.010055,-0.009154,-0.017298,-0.000397,-0.001996,-0.007647
2025-12-16 18:46:31.012,0.008735,-0.009752,-0.016393,-0.001391,-0.004863,-0.002935
2025-12-16 18:46:31.062,0.006368,-0.007132,-0.018562,-0.000266,0.005216,-0.003720
2025-12-16 18:46:31.113,0.007818,-0.006711,-0.016177,-0.002043,-0.001183,0.002659
2025-12-16 18:46:31.162,0.005867,-0.002919,-0.015206,-0.002668,-0.002099,0.010216
2025-12-16 18:46:31.212,0.005054,-0.005874,-0.014946,-0.001960,0.000542,-0.000182
2025-12-16 18:46:31.262,0.003756,-0.003080,-0.011033,0.004086,-0.002411,0.003943
2025-12-16 18:46:31.312,0.003484,-0.004486,-0.009396,-0.002548,-0.004240,0.002354
2025-12-16 18:46:31.362,0.002795,-0.004426,-0.012101,-0.000592,0.002236,-0.001974
2025-12-16 18:46:31.412,0.003489,-0.006300,-0.012601,0.000413,0.005553,-0.006835
2025-12-16 18:46:31.462,0.005923,-0.007656,-0.012891,-0.000543,0.002803,-0.009764
2025-12-16 18:46:31.512,0.002594,-0.003449,-0.013436,-0.003329,0.002513,0.004340
2025-12-16 18:46:31.562,0.004948,-0.002172,-0.011237,0.003378,-0.007010,0.002691
