timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2025-12-16 17:32:59.509,-0.005315,0.002629,0.000575,-0.002244,0.002852,0.001044
2025-12-16 17:32:59.510,-0.004208,0.002855,0.001502,-0.001579,0.003265,-0.004077
2025-12-16 17:32:59.512,-0.004064,0.002530,0.000564,-0.005162,0.005103,-0.004064
2025-12-16 17:32:59.513,-0.004547,0.003508,0.001138,-0.001377,0.004063,-0.002151
2025-12-16 17:32:59.514,-0.004720,0.002423,0.000794,-0.000493,0.008974,-0.004455
2025-12-16 17:32:59.515,-0.003238,0.001867,0.002107,-0.003193,0.005302,-0.007424
2025-12-16 17:32:59.516,-0.006417,0.001893,-0.000598,-0.004255,0.009361,-0.002573
2025-12-16 17:32:59.517,-0.004671,0.001424,0.001275,0.000461,0.009742,-0.008696
2025-12-16 17:32:59.518,-0.003151,0.001684,0.002927,0.000591,0.002624,-0.010630
2025-12-16 17:32:59.519,-0.004446,0.002422,0.001275,-0.001009,0.002361,-0.002817
2025-12-16 17:32:59.520,-0.004450,-0.000270,0.000454,-0.002454,0.006904,-0.007669
2025-12-16 17:32:59.521,-0.004716,0.000261,-0.000163,-0.004722,0.009081,-0.008806
2025-12-16 17:32:59.522,-0.004142,-0.000614,-0.000020,-0.001184,0.012244,-0.013587
2025-12-16 17:32:59.523,-0.003405,0.000061,0.001892,-0.000678,0.006317,-0.009050
2025-12-16 17:32:59.531,-0.004924,0.003614,0.002686,0.000078,0.000510,-0.001353
2025-12-16 17:32:59.535,-0.004715,0.001645,0.000957,-0.001679,0.000807,-0.005083
2025-12-16 17:32:59.536,-0.003689,0.001567,0.001015,-0.004480,-0.003028,-0.006338
2025-12-16 17:32:59.537,-0.004016,0.000982,0.000707,-0.003399,-0.000634,-0.004458
2025-12-16 17:32:59.538,-0.003836,0.003572,0.002081,-0.001936,-0.003191,-0.003864
2025-12-16 17:32:59.539,-0.003477,0.002806,0.002671,0.000507,-0.003165,-0.005603
2025-12-16 17:32:59.540,-0.003038,0.002231,0.004166,0.001151,-0.005287,-0.004131
2025-12-16 17:32:59.542,-0.003105,0.001671,0.004051,0.000799,-0.005549,-0.002637
2025-12-16 17:32:59.544,-0.005303,0.002519,0.003722,0.002526,-0.001049,0.000823
2025-12-16 17:32:59.547,-0.007222,0.003684,0.002229,-0.003346,-0.002847,0.007482
2025-12-16 17:32:59.552,-0.006199,0.005526,0.003071,0.001551,0.004672,0.002205
2025-12-16 17:32:59.554,-0.002039,0.002834,0.005939,0.006691,-0.002581,-0.007673
2025-12-16 17:32:59.555,-0.005825,0.004124,0.002246,0.004428,0.002483,0.000624
2025-12-16 17:32:59.556,-0.004880,0.001970,0.002116,0.002424,-0.000054,-0.000025
2025-12-16 17:32:59.559,-0.006172,0.003047,0.001138,-0.002261,0.002751,0.000259
2025-12-16 17:32:59.562,-0.006183,0.004549,0.002855,0.001004,0.002635,0.003043
2025-12-16 17:32:59.565,-0.004445,0.003659,0.005257,0.001108,0.000257,-0.002773
2025-12-16 17:32:59.567,-0.003947,0.003866,0.007015,0.002059,-0.001793,-0.001146
2025-12-16 17:32:59.570,-0.005202,0.005581,0.005243,-0.000428,-0.000874,0.000631
2025-12-16 17:32:59.571,-0.006613,0.006266,0.003396,0.001010,0.002930,0.007118
2025-12-16 17:32:59.572,-0.004445,0.005737,0.005012,0.000084,-0.004684,0.002450
2025-12-16 17:32:59.574,-0.005935,0.007147,0.004593,0.000125,-0.000043,0.005847
2025-12-16 17:32:59.576,-0.005633,0.002987,0.003543,-0.003720,-0.004314,-0.001351
2025-12-16 17:32:59.583,-0.007052,0.006613,0.004491,0.004318,0.000199,0.001892
2025-12-16 17:32:59.586,-0.005183,0.003969,0.002114,-0.002522,0.006134,-0.010039
2025-12-16 17:32:59.587,-0.008437,0.005952,-0.000623,-0.004401,0.005797,-0.001998
2025-12-16 17:32:59.588,-0.007299,0.005579,0.002379,-0.001367,-0.000259,0.000603
2025-12-16 17:32:59.590,-0.007678,0.006270,0.003222,-0.001118,-0.001904,0.005407
2025-12-16 17:32:59.591,-0.006536,0.006611,0.005200,0.004984,-0.000287,-0.000027
2025-12-16 17:32:59.593,-0.007626,0.006766,0.003071,0.002637,0.005750,-0.002340
2025-12-16 17:32:59.594,-0.007279,0.004405,0.003365,0.000680,0.004287,-0.000135
2025-12-16 17:32:59.595,-0.007975,0.005530,0.003709,-0.002263,0.003848,0.001065
2025-12-16 17:32:59.597,-0.007737,0.004789,0.003923,-0.001861,0.000615,0.003207
2025-12-16 17:32:59.598,-0.009384,0.007047,0.004474,0.003439,0.000572,0.005932
2025-12-16 17:32:59.599,-0.007560,0.005961,0.004651,-0.001186,-0.006176,0.006436
2025-12-16 17:32:59.600,-0.007722,0.005199,0.004232,-0.004312,-0.004018,0.004879
2025-12-16 17:32:59.601,-0.006791,0.002880,0.002433,-0.004370,-0.001596,-0.002199
2025-12-16 17:32:59.602,-0.006631,0.003020,0.002145,-0.003464,-0.002136,0.001586
2025-12-16 17:32:59.603,-0.005992,0.003473,0.002072,-0.002196,0.002263,-0.005142
2025-12-16 17:32:59.604,-0.007784,0.004030,0.000459,-0.003644,0.005141,-0.000265
2025-12-16 17:32:59.606,-0.007505,0.004788,0.001398,-0.002178,0.001821,0.004307
2025-12-16 17:32:59.607,-0.006602,0.003356,0.000215,-0.005537,0.001896,0.001509
2025-12-16 17:32:59.608,-0.007658,0.004938,0.003043,0.000641,0.000004,0.004882
2025-12-16 17:32:59.609,-0.009409,0.004957,0.000523,-0.000813,0.004344,0.008054
2025-12-16 17:32:59.610,-0.008303,0.005574,0.000579,-0.002420,0.001437,0.005744
2025-12-16 17:32:59.611,-0.007812,0.007593,0.003127,-0.000255,-0.000851,0.009605
2025-12-16 17:32:59.612,-0.007738,0.007031,0.003645,0.001665,0.001431,0.005500
2025-12-16 17:32:59.614,-0.007872,0.007856,0.005260,0.005409,0.000927,0.004521
2025-12-16 17:32:59.615,-0.007688,0.005773,0.003348,0.002053,0.003562,-0.001692
2025-12-16 17:32:59.616,-0.007147,0.006049,0.004083,0.004715,0.004721,-0.001386
2025-12-16 17:32:59.617,-0.008933,0.004949,0.000935,0.004244,0.010113,-0.001657
2025-12-16 17:32:59.618,-0.008369,0.005484,0.001961,-0.000012,0.007796,-0.000903
2025-12-16 17:32:59.619,-0.009872,0.006750,0.001222,-0.000102,0.012450,0.002843
2025-12-16 17:32:59.620,-0.008826,0.004408,0.000261,-0.001256,0.011653,-0.003192
2025-12-16 17:32:59.621,-0.009623,0.008054,0.001848,0.002297,0.008691,0.002580
2025-12-16 17:32:59.622,-0.009097,0.007500,0.002990,0.004133,0.005898,0.001936
2025-12-16 17:32:59.623,-0.010858,0.008550,0.001172,0.005017,0.014937,0.001515
2025-12-16 17:32:59.625,-0.011129,0.008803,0.002379,0.004492,0.014124,0.003862
2025-12-16 17:32:59.626,-0.008922,0.004798,0.000675,-0.002906,0.007370,-0.001295
2025-12-16 17:32:59.627,-0.008051,0.004756,0.001654,-0.000803,0.004498,0.001523
2025-12-16 17:32:59.628,-0.006884,0.003999,0.002569,-0.001646,-0.001209,-0.001295
2025-12-16 17:32:59.629,-0.009353,0.005997,0.000584,0.000568,0.006035,0.002638
2025-12-16 17:32:59.630,-0.009160,0.005004,0.001216,-0.000631,0.001813,0.005617
2025-12-16 17:32:59.631,-0.010397,0.006037,0.000063,0.000839,0.008809,0.003908
2025-12-16 17:32:59.632,-0.010492,0.007718,0.001798,0.003567,0.009491,0.003860
2025-12-16 17:32:59.634,-0.009948,0.007058,0.001302,0.005455,0.013343,-0.000550
2025-12-16 17:32:59.635,-0.009545,0.008078,0.001639,0.004540,0.010284,0.006124
2025-12-16 17:32:59.636,-0.008002,0.007142,0.001848,0.004444,0.006488,0.001965
2025-12-16 17:32:59.637,-0.007417,0.006250,0.003251,0.005711,0.002747,0.000118
2025-12-16 17:32:59.638,-0.006316,0.007177,0.004349,0.004576,-0.001300,-0.000795
2025-12-16 17:32:59.639,-0.008583,0.007291,0.001733,0.004699,0.004777,0.000802
2025-12-16 17:32:59.640,-0.007685,0.006675,0.003528,0.004279,-0.001445,0.004940
2025-12-16 17:32:59.641,-0.006332,0.006042,0.003996,0.006563,0.002519,-0.000680
2025-12-16 17:32:59.642,-0.008517,0.006279,0.001986,0.003104,0.004297,0.005457
2025-12-16 17:32:59.643,-0.009698,0.005456,0.000430,0.002885,0.010468,0.004832
2025-12-16 17:32:59.644,-0.011005,0.006947,-0.000213,0.003100,0.011072,0.007501
2025-12-16 17:32:59.645,-0.008919,0.006119,0.000569,-0.000059,0.008796,0.004346
2025-12-16 17:32:59.647,-0.008360,0.006452,0.000024,0.000044,0.006659,0.002536
2025-12-16 17:32:59.648,-0.008392,0.006336,-0.000313,-0.000615,0.008008,-0.000680
2025-12-16 17:32:59.649,-0.006655,0.002567,-0.000277,-0.001646,0.004761,-0.008090
2025-12-16 17:32:59.650,-0.007070,0.005205,0.002004,-0.000424,0.000528,0.000788
2025-12-16 17:32:59.651,-0.006746,0.003861,0.001944,-0.001369,-0.000035,-0.004303
2025-12-16 17:32:59.652,-0.007582,0.004315,0.001393,0.001300,0.002098,-0.002911
2025-12-16 17:32:59.653,-0.007255,0.005338,0.001155,0.004072,0.004570,-0.002367
2025-12-16 17:32:59.654,-0.006890,0.003805,0.001722,-0.001010,-0.000734,-0.002027
2025-12-16 17:32:59.655,-0.007792,0.004261,0.001629,-0.004574,-0.004038,0.003538
2025-12-16 17:32:59.656,-0.008489,0.003179,0.001246,-0.003684,-0.002312,0.004408
2025-12-16 17:32:59.657,-0.009498,0.004831,0.000508,-0.000085,0.003183,0.005226
2025-12-16 17:32:59.659,-0.007504,0.004928,0.002687,0.003246,-0.001925,0.003481
2025-12-16 17:32:59.660,-0.006974,0.001543,0.001097,-0.002761,-0.001216,-0.002183
2025-12-16 17:32:59.661,-0.005894,0.004415,0.002851,0.003472,-0.002157,-0.000330
2025-12-16 17:32:59.662,-0.006149,0.004322,0.001232,0.001020,-0.000542,-0.001877
2025-12-16 17:32:59.663,-0.007215,0.004569,0.000747,-0.000542,0.002428,0.001490
2025-12-16 17:32:59.664,-0.006403,0.003630,-0.000106,-0.000558,0.003422,-0.002145
2025-12-16 17:32:59.665,-0.006847,0.006022,0.002179,0.000586,0.002404,0.002945
2025-12-16 17:32:59.666,-0.005493,0.004457,0.001947,-0.000907,0.000174,-0.002595
2025-12-16 17:32:59.667,-0.005817,0.005593,0.001931,-0.000943,-0.002048,0.003387
2025-12-16 17:32:59.669,-0.005724,0.006174,0.002591,-0.003313,-0.002979,0.004048
2025-12-16 17:32:59.670,-0.004668,0.005479,0.004445,-0.004531,-0.006793,0.001281
2025-12-16 17:32:59.671,-0.005646,0.005319,0.004413,-0.003014,-0.005432,0.004380
2025-12-16 17:32:59.672,-0.005610,0.005550,0.003436,-0.003092,-0.000553,0.003577
2025-12-16 17:32:59.673,-0.006120,0.004718,0.003580,-0.000073,0.003674,-0.001714
2025-12-16 17:32:59.674,-0.005428,0.004869,0.003278,-0.001086,0.005379,-0.006650
2025-12-16 17:32:59.676,-0.005604,0.006667,0.003736,0.002755,0.006627,-0.004548
2025-12-16 17:32:59.677,-0.007723,0.006858,0.001073,-0.000006,0.007733,-0.001372
2025-12-16 17:32:59.678,-0.004533,0.005065,0.004357,0.001017,0.001752,-0.005659
2025-12-16 17:32:59.679,-0.003732,0.002645,0.005301,0.004069,-0.000708,-0.009826
2025-12-16 17:32:59.680,-0.005983,0.004443,0.003363,0.003924,0.003333,-0.005858
2025-12-16 17:32:59.681,-0.005119,0.004094,0.004576,0.006223,0.003703,-0.009322
2025-12-16 17:32:59.682,-0.004585,0.001607,0.002795,0.002708,0.004444,-0.014594
2025-12-16 17:32:59.684,-0.003764,0.001577,0.002013,0.001286,0.001003,-0.013678
2025-12-16 17:32:59.685,-0.004341,0.002687,0.002932,0.004559,0.001691,-0.010470
2025-12-16 17:32:59.686,-0.002575,0.000915,0.003533,0.002526,-0.004102,-0.009150
2025-12-16 17:32:59.687,-0.002875,0.000928,0.002931,-0.001681,-0.005118,-0.007807
2025-12-16 17:32:59.688,-0.001378,0.000195,0.004376,-0.001954,-0.005011,-0.014986
2025-12-16 17:32:59.689,-0.002052,0.001151,0.003490,-0.002478,-0.004327,-0.014248
2025-12-16 17:32:59.690,-0.003202,0.001283,0.001946,-0.002689,0.002713,-0.016979
2025-12-16 17:32:59.691,-0.004495,0.002928,0.002584,-0.001247,0.000770,-0.007560
2025-12-16 17:32:59.692,-0.002164,0.002014,0.002831,-0.001160,-0.002171,-0.011723
2025-12-16 17:32:59.693,-0.003047,0.001735,0.004154,0.001201,-0.000185,-0.013429
2025-12-16 17:32:59.695,-0.003005,0.002210,0.003288,-0.001481,-0.002478,-0.008873
2025-12-16 17:32:59.696,-0.003608,0.003825,0.004071,0.001623,-0.000906,-0.007890
2025-12-16 17:32:59.697,-0.002022,0.002624,0.003915,0.003607,-0.003099,-0.011429
2025-12-16 17:32:59.698,-0.002087,0.002542,0.005668,0.003417,-0.003415,-0.009045
2025-12-16 17:32:59.699,-0.001781,0.001867,0.006149,0.005881,-0.004046,-0.010344
2025-12-16 17:32:59.700,-0.003643,0.005050,0.006244,0.002269,-0.007920,-0.000428
2025-12-16 17:32:59.701,-0.004325,0.003412,0.004688,-0.002813,-0.007162,-0.001370
2025-12-16 17:32:59.702,-0.003138,0.000994,0.005525,-0.002802,-0.009078,-0.004666
2025-12-16 17:32:59.703,-0.003986,0.002347,0.004912,-0.001769,-0.008064,0.000470
2025-12-16 17:32:59.704,-0.002224,0.000246,0.004081,-0.002275,-0.006857,-0.008078
2025-12-16 17:32:59.705,-0.003356,0.000531,0.003093,-0.001568,-0.000331,-0.006909
2025-12-16 17:32:59.707,-0.003334,0.000937,0.003231,0.001681,-0.000234,-0.007338
2025-12-16 17:32:59.708,-0.003702,0.002742,0.004260,0.004597,-0.001859,-0.003538
2025-12-16 17:32:59.709,-0.002283,0.002389,0.004310,0.000494,-0.007965,-0.001904
2025-12-16 17:32:59.710,-0.002438,0.002145,0.003731,0.000371,-0.007158,-0.000203
2025-12-16 17:32:59.711,-0.004145,0.003210,0.003150,0.002375,-0.003705,0.000069
2025-12-16 17:32:59.712,-0.003455,0.003524,0.003133,0.000916,-0.001174,-0.005808
2025-12-16 17:32:59.713,-0.003857,0.004278,0.002871,0.004311,0.000504,-0.003569
2025-12-16 17:32:59.714,-0.005236,0.004589,0.002436,0.002500,0.001246,0.000574
2025-12-16 17:32:59.715,-0.004643,0.003198,0.000896,0.001015,0.003708,0.000270
2025-12-16 17:32:59.716,-0.004030,0.002234,0.000728,0.002873,0.004062,-0.003708
2025-12-16 17:32:59.718,-0.003434,0.000773,0.001643,0.001748,0.001600,-0.004392
2025-12-16 17:32:59.719,-0.002014,0.000379,0.002714,0.001822,-0.001337,-0.004681
2025-12-16 17:32:59.720,-0.003808,0.001448,0.003075,0.005798,0.000431,-0.005858
2025-12-16 17:32:59.721,-0.003925,0.001207,0.002680,0.004463,-0.001818,-0.002217
2025-12-16 17:32:59.722,-0.005531,0.003117,0.000421,0.002340,0.001732,0.004535
2025-12-16 17:32:59.723,-0.006494,0.002693,0.000023,0.001157,0.004527,0.004238
2025-12-16 17:32:59.724,-0.007909,0.002510,-0.001301,-0.000176,0.007810,0.005339
2025-12-16 17:32:59.725,-0.007183,0.002796,-0.000444,-0.000499,0.004317,0.006876
2025-12-16 17:32:59.726,-0.006802,0.003769,0.001022,0.002208,0.003344,0.004915
2025-12-16 17:32:59.727,-0.005520,0.001601,-0.001182,-0.002100,0.004785,0.000186
2025-12-16 17:32:59.729,-0.006225,0.002642,-0.000488,-0.001240,0.002876,0.004500
2025-12-16 17:32:59.730,-0.006197,0.000945,-0.001786,-0.000439,0.006520,-0.001168
2025-12-16 17:32:59.731,-0.004119,0.000363,-0.000084,-0.000138,0.001756,-0.005206
2025-12-16 17:32:59.732,-0.004090,0.000543,0.000436,0.001799,0.003294,-0.007987
2025-12-16 17:32:59.733,-0.005235,-0.000795,-0.001424,0.001749,0.006114,-0.009068
2025-12-16 17:32:59.734,-0.005042,0.002180,0.000974,0.005202,0.004585,-0.006052
2025-12-16 17:32:59.735,-0.004406,0.001090,0.000111,0.000828,0.001511,-0.005636
2025-12-16 17:32:59.736,-0.003041,0.001179,0.000826,0.003697,0.001415,-0.008236
2025-12-16 17:32:59.737,-0.005611,0.001804,-0.000757,0.001263,0.004534,-0.002068
2025-12-16 17:32:59.738,-0.004667,0.001296,0.000244,0.003334,0.003706,-0.004119
2025-12-16 17:32:59.740,-0.003503,0.001787,0.001434,0.003152,0.000625,-0.002449
2025-12-16 17:32:59.741,-0.003239,0.000215,-0.000112,0.001912,0.001985,-0.002837
2025-12-16 17:32:59.742,-0.003311,-0.000893,-0.001193,-0.000878,0.004908,-0.006959
2025-12-16 17:32:59.743,-0.003401,-0.000672,-0.000512,-0.000758,0.004514,-0.006096
2025-12-16 17:32:59.744,-0.004961,-0.001463,-0.003000,-0.002393,0.008851,-0.004391
2025-12-16 17:32:59.745,-0.003706,-0.001461,-0.000521,-0.001171,0.004095,-0.004550
2025-12-16 17:32:59.746,-0.004359,0.000107,-0.000237,-0.001278,0.003314,-0.000085
2025-12-16 17:32:59.747,-0.004052,0.001425,0.000952,-0.000694,-0.000973,0.003740
2025-12-16 17:32:59.748,-0.005366,0.002674,0.000282,-0.001059,0.001091,0.006955
2025-12-16 17:32:59.749,-0.003884,0.003097,0.002650,0.002819,-0.002657,0.003502
2025-12-16 17:32:59.751,-0.004160,0.001771,0.000639,-0.001742,-0.002125,0.002172
2025-12-16 17:32:59.752,-0.003520,-0.000171,0.000815,0.000215,0.000791,-0.003824
2025-12-16 17:32:59.753,-0.003073,0.000166,0.001866,0.002809,-0.001016,-0.005681
2025-12-16 17:32:59.754,-0.003283,-0.001009,0.000350,0.001855,0.003591,-0.007642
