timestamp,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
2025-12-16 18:26:42.430,-0.000966,-0.000199,-0.001051,-0.000602,0.001365,0.000996
2025-12-16 18:26:42.431,0.000213,-0.000015,0.000299,0.000116,0.000126,-0.000739
2025-12-16 18:26:42.432,0.001208,0.000206,0.001327,0.000361,-0.001719,-0.001624
2025-12-16 18:26:42.435,-0.000442,0.000261,-0.000219,-0.000239,0.001856,0.000009
2025-12-16 18:26:42.437,-0.000203,0.000052,-0.000553,-0.000460,0.000820,0.000290
2025-12-16 18:26:42.438,0.000310,0.000425,0.000405,0.000023,-0.002347,0.001559
2025-12-16 18:26:42.439,-0.000170,-0.000644,-0.000411,-0.000112,0.001217,-0.001256
2025-12-16 18:26:42.440,-0.000500,0.000430,-0.000238,0.000152,-0.000040,0.001436
2025-12-16 18:26:42.441,0.000107,0.000058,0.000253,-0.000402,0.000852,-0.000728
2025-12-16 18:26:42.443,-0.000254,0.000652,-0.000105,-0.000167,-0.001498,0.002362
2025-12-16 18:26:42.444,-0.000032,-0.000128,-0.000390,0.000045,0.000992,-0.000251
2025-12-16 18:26:42.446,0.000234,-0.001002,0.000078,-0.000520,-0.000717,-0.000871
2025-12-16 18:26:42.448,0.000080,-0.000078,-0.000067,-0.000051,-0.001667,0.000384
2025-12-16 18:26:42.454,-0.000818,-0.000471,-0.001317,-0.000838,0.004145,-0.001301
2025-12-16 18:26:42.456,-0.000002,0.000036,-0.000148,-0.000044,-0.000252,-0.000034
2025-12-16 18:26:42.457,-0.000104,-0.000467,-0.000257,0.000052,-0.000595,-0.000041
2025-12-16 18:26:42.458,-0.000643,-0.000133,-0.001065,-0.000584,0.003630,-0.000850
2025-12-16 18:26:42.459,-0.000086,-0.000016,-0.000139,-0.000060,0.000669,-0.000175
2025-12-16 18:26:42.461,0.000753,-0.000093,0.000627,0.000550,-0.000555,-0.000902
2025-12-16 18:26:42.463,-0.000668,-0.000074,-0.000464,-0.000266,0.001237,0.000136
2025-12-16 18:26:42.464,-0.000877,0.000579,-0.000352,-0.000310,0.001925,0.001077
2025-12-16 18:26:42.466,0.000771,-0.000483,0.000840,0.000950,-0.002505,-0.000832
2025-12-16 18:26:42.471,0.000371,-0.000501,0.000372,0.000606,-0.000045,-0.001681
2025-12-16 18:26:42.475,0.000045,-0.000694,-0.000201,-0.000604,0.000259,-0.001268
2025-12-16 18:26:42.476,-0.000068,0.000237,-0.000116,0.000405,-0.000440,0.000568
2025-12-16 18:26:42.477,0.000086,0.000024,0.000134,-0.000451,-0.000072,-0.000371
2025-12-16 18:26:42.479,-0.000471,-0.000111,-0.000705,-0.000167,0.002289,-0.000643
2025-12-16 18:26:42.480,0.000162,0.000641,0.000244,0.000362,-0.001068,0.001279
2025-12-16 18:26:42.481,0.000408,-0.000110,0.000384,-0.000250,0.000115,-0.000771
2025-12-16 18:26:42.483,0.000052,-0.000478,-0.000178,-0.000370,0.000498,-0.001363
2025-12-16 18:26:42.484,-0.000021,0.000279,0.000093,-0.000226,0.000062,0.000237
2025-12-16 18:26:42.485,0.000549,-0.000223,0.000657,0.000711,-0.000527,-0.001466
2025-12-16 18:26:42.486,-0.000055,0.000049,0.000166,-0.000050,-0.000480,0.000529
2025-12-16 18:26:42.487,-0.000060,0.000113,0.000177,0.000516,-0.001884,0.001531
2025-12-16 18:26:42.488,-0.000318,0.000180,-0.000177,-0.000459,0.001294,-0.000241
2025-12-16 18:26:42.489,0.000074,0.000247,0.000483,0.000251,-0.000719,0.000214
2025-12-16 18:26:42.490,-0.000050,-0.000809,0.000075,-0.000499,0.001209,-0.001820
2025-12-16 18:26:42.491,0.000203,-0.000374,0.000210,0.000044,-0.000663,-0.000129
2025-12-16 18:26:42.493,0.000061,-0.000085,-0.000250,-0.000481,-0.001268,0.000659
2025-12-16 18:26:42.494,-0.000032,-0.000365,-0.000360,-0.000229,0.000355,-0.000807
2025-12-16 18:26:42.495,0.000281,0.000500,0.000886,0.000623,-0.001290,0.000363
2025-12-16 18:26:42.496,0.000029,-0.000121,-0.000339,-0.000088,0.000138,0.000052
2025-12-16 18:26:42.498,-0.000251,-0.000384,-0.000036,0.000107,0.000529,-0.000521
2025-12-16 18:26:42.499,0.000038,0.000285,0.000040,-0.000754,-0.001266,0.001347
2025-12-16 18:26:42.500,0.000110,0.000322,0.000008,0.000409,0.000517,0.000336
