timestamp,p1,p2,p3,p4,p5,p6,p7,v1,v2,v3,v4,v5,v6,v7
2025-12-16 17:38:45.558,0.184041,0.022648,0.086660,-2.453504,1.342407,2.196107,1.602641,-0.000173,0.000126,-0.001005,0.001208,0.000135,-0.000320,-0.000203
2025-12-16 17:38:45.559,0.184042,0.022648,0.086661,-2.453502,1.342406,2.196107,1.602637,0.000532,0.000084,-0.000160,0.001460,-0.000250,0.000499,-0.001220
2025-12-16 17:38:45.561,0.184039,0.022648,0.086655,-2.453508,1.342406,2.196105,1.602638,-0.000385,0.000440,-0.001513,-0.000738,0.000000,-0.000242,-0.000768
2025-12-16 17:38:45.562,0.184039,0.022650,0.086658,-2.453506,1.342407,2.196104,1.602645,-0.000258,0.000850,0.000178,0.000067,0.000339,-0.000534,0.000912
2025-12-16 17:38:45.565,0.184036,0.022651,0.086657,-2.453504,1.342407,2.196105,1.602645,-0.000944,0.000994,-0.003662,0.000002,0.000288,-0.000181,0.000700
2025-12-16 17:38:45.568,0.184037,0.022650,0.086656,-2.453503,1.342406,2.196105,1.602639,0.000710,0.000171,-0.001128,0.000651,-0.000141,-0.000054,-0.000934
2025-12-16 17:38:45.572,0.184036,0.022646,0.086658,-2.453501,1.342406,2.196104,1.602646,-0.000211,-0.001527,0.000049,-0.005039,-0.000216,-0.000185,0.001830
2025-12-16 17:38:45.573,0.184036,0.022650,0.086655,-2.453507,1.342407,2.196105,1.602648,-0.000496,0.000064,0.000157,-0.004556,0.000243,0.000166,0.000565
2025-12-16 17:38:45.574,0.184036,0.022648,0.086655,-2.453504,1.342406,2.196105,1.602646,-0.000331,-0.000514,0.000085,-0.001567,-0.000177,0.000111,-0.000336
2025-12-16 17:38:45.576,0.184036,0.022651,0.086657,-2.453508,1.342407,2.196104,1.602642,-0.000220,0.000771,0.000041,-0.002378,0.000221,-0.000299,-0.001648
2025-12-16 17:38:45.577,0.184037,0.022648,0.086654,-2.453504,1.342406,2.196103,1.602640,0.000410,-0.000600,-0.001190,-0.001194,-0.000192,-0.000572,-0.000760
2025-12-16 17:38:45.579,0.184036,0.022651,0.086657,-2.453509,1.342403,2.196104,1.602643,-0.000189,0.000476,0.001006,-0.001726,-0.000763,-0.000243,0.000024
2025-12-16 17:38:45.586,0.184039,0.022646,0.086658,-2.453513,1.342405,2.196102,1.602637,-0.001016,-0.000747,-0.000081,-0.002464,0.000199,-0.000108,-0.001858
2025-12-16 17:38:45.588,0.184042,0.022651,0.086656,-2.453511,1.342404,2.196100,1.602642,0.000569,0.000410,0.000149,-0.001008,-0.000364,0.000065,0.000971
