timestamp,p1,p2,p3,p4,p5,p6,p7,v1,v2,v3,v4,v5,v6,v7
2025-12-16 17:34:58.652,0.155070,0.048342,0.054593,-2.453756,1.320689,2.163504,1.558496,0.000305,0.000188,-0.000383,-0.000905,0.000197,0.000120,0.001321
2025-12-16 17:34:58.703,0.155067,0.048326,0.054597,-2.453746,1.320697,2.163506,1.558496,-0.001279,-0.003470,0.001003,0.000500,0.000486,-0.000135,0.001860
2025-12-16 17:34:58.752,0.155082,0.048320,0.054597,-2.453757,1.320702,2.163507,1.558496,0.000615,-0.002894,-0.001014,0.000948,0.000249,-0.000060,0.000446
2025-12-16 17:34:58.802,0.155092,0.048080,0.054611,-2.454016,1.320740,2.163524,1.558499,0.000677,-0.010173,0.001028,-0.011021,0.000203,-0.000175,0.001748
2025-12-16 17:34:58.852,0.155177,0.047639,0.054686,-2.454428,1.320877,2.163546,1.558492,0.001158,-0.010683,0.001506,-0.009827,-0.000155,-0.000317,0.000457
2025-12-16 17:34:58.901,0.155293,0.047270,0.054802,-2.454714,1.320948,2.163635,1.558499,0.004576,-0.010251,0.000248,-0.004461,0.001113,0.002138,-0.000210
2025-12-16 17:34:58.952,0.155431,0.046753,0.054919,-2.455179,1.321135,2.163786,1.558678,0.000610,-0.011105,0.001964,-0.012195,0.005882,0.002645,0.000051
2025-12-16 17:34:59.002,0.155612,0.046185,0.055119,-2.455749,1.321373,2.163975,1.558782,0.003991,-0.014364,0.003004,-0.011966,0.002817,0.008057,-0.000580
2025-12-16 17:34:59.052,0.155743,0.045656,0.055249,-2.456255,1.321517,2.164047,1.558901,0.002990,-0.011502,0.006902,-0.013180,0.000179,0.000795,0.001030
2025-12-16 17:34:59.102,0.155860,0.045226,0.055369,-2.456544,1.321615,2.164139,1.559124,0.001047,-0.009220,0.006841,-0.003830,0.001637,-0.000781,0.004962
2025-12-16 17:34:59.152,0.156099,0.044708,0.055619,-2.456663,1.321761,2.164405,1.559461,0.005887,-0.013061,0.004467,-0.006527,0.003393,0.002415,0.008558
2025-12-16 17:34:59.201,0.156485,0.043998,0.056008,-2.457041,1.321976,2.164700,1.560033,0.007129,-0.016917,0.007854,-0.008988,0.004877,0.001239,0.016813
2025-12-16 17:34:59.251,0.156923,0.042965,0.056425,-2.457608,1.322279,2.165048,1.560739,0.008608,-0.025154,0.006186,-0.012398,0.006866,0.012444,0.005903
