timestamp,p1,p2,p3,p4,p5,p6,p7,v1,v2,v3,v4,v5,v6,v7
2025-12-16 19:00:48.007,0.149474,-0.018512,0.018034,-2.707387,1.417675,2.173654,1.329506,0.001473,-0.000201,0.002352,-0.004344,0.010544,0.004434,-0.007625
2025-12-16 19:00:48.057,0.149556,-0.018507,0.018107,-2.707657,1.417773,2.173674,1.329356,-0.000615,-0.000320,-0.000359,-0.002331,0.000452,0.000871,-0.004529
2025-12-16 19:00:48.102,0.149545,-0.018312,0.018122,-2.707527,1.417788,2.173696,1.329138,-0.000338,0.006086,0.000986,0.003303,0.000085,0.000344,-0.004897
2025-12-16 19:00:48.151,0.149553,-0.018129,0.018124,-2.707499,1.417807,2.173693,1.328956,-0.001031,0.001601,0.000203,-0.000983,0.000207,0.000586,-0.002646
2025-12-16 19:00:48.202,0.149547,-0.018081,0.018118,-2.707488,1.417817,2.173696,1.328871,0.000022,0.001187,0.000974,0.000608,-0.000701,0.000338,0.001065
2025-12-16 19:00:48.252,0.149545,-0.018103,0.018116,-2.707488,1.417826,2.173698,1.328869,-0.000315,0.000043,0.000643,0.000988,0.000009,-0.000359,0.001055
2025-12-16 19:00:48.302,0.149544,-0.018102,0.018116,-2.707504,1.417829,2.173703,1.328868,0.000146,0.000775,-0.001341,0.001813,0.000010,0.001885,0.001055
2025-12-16 19:00:48.351,0.149547,-0.018106,0.018111,-2.707495,1.417829,2.173709,1.328868,0.000242,-0.000068,0.000642,0.000602,-0.000848,-0.000187,0.000978
2025-12-16 19:00:48.402,0.149551,-0.018185,0.018115,-2.707519,1.417833,2.173712,1.328867,0.001259,-0.003549,-0.001228,-0.000675,0.000451,-0.000254,-0.001128
2025-12-16 19:00:48.452,0.149547,-0.018476,0.018112,-2.707502,1.417830,2.173715,1.329084,-0.000414,-0.006803,-0.001262,0.000910,0.000742,0.000036,0.007024
2025-12-16 19:00:48.502,0.149543,-0.019073,0.018115,-2.707481,1.417649,2.173714,1.329958,-0.003146,-0.012203,-0.000387,-0.001067,-0.008176,-0.000198,0.024718
2025-12-16 19:00:48.552,0.149547,-0.020011,0.018115,-2.707451,1.417116,2.173694,1.331424,0.000681,-0.017544,-0.001372,-0.000035,-0.010562,0.000656,0.036162
2025-12-16 19:00:48.602,0.149564,-0.021148,0.018147,-2.707282,1.416354,2.173584,1.333114,0.000355,-0.024232,-0.001471,0.005902,-0.016850,-0.010623,0.037694
2025-12-16 19:00:48.652,0.149561,-0.022372,0.018154,-2.706864,1.415336,2.173348,1.334931,-0.001957,-0.023875,-0.002304,0.012521,-0.022480,-0.008504,0.039268
2025-12-16 19:00:48.702,0.149525,-0.023142,0.018124,-2.706241,1.414086,2.173028,1.336686,-0.000245,-0.010305,0.000133,0.016076,-0.029785,-0.012783,0.030892
