timestamp,p1,p2,p3,p4,p5,p6,p7,v1,v2,v3,v4,v5,v6,v7
2025-12-16 17:24:09.702,0.172149,-0.025157,0.073179,-2.594375,1.400253,2.189694,1.479991,0.000276,0.000014,-0.000464,0.000686,0.000174,0.000135,-0.003287
2025-12-16 17:24:09.752,0.172148,-0.025154,0.073179,-2.594381,1.400251,2.189692,1.479988,-0.000728,-0.000006,-0.000137,-0.001057,0.000328,0.000214,-0.000738
2025-12-16 17:24:09.802,0.172149,-0.025159,0.073176,-2.594377,1.400250,2.189685,1.479990,-0.000588,-0.001185,-0.000222,-0.000336,-0.000189,0.000224,0.000465
2025-12-16 17:24:09.852,0.172148,-0.025154,0.073173,-2.594376,1.400248,2.189683,1.479988,-0.000335,0.000494,-0.000906,0.000925,-0.000082,0.000686,-0.000620
2025-12-16 17:24:09.902,0.172152,-0.025158,0.073185,-2.594385,1.400252,2.189687,1.479974,-0.000735,-0.000334,0.000089,-0.000224,-0.000432,-0.000338,-0.001365
2025-12-16 17:24:09.951,0.172151,-0.025160,0.073181,-2.594380,1.400254,2.189694,1.479965,0.000202,0.000343,-0.000365,0.000247,0.000418,-0.000096,-0.000760
2025-12-16 17:24:10.002,0.172150,-0.025158,0.073181,-2.594379,1.400255,2.189697,1.479947,-0.000640,0.000549,0.000267,0.000785,-0.000170,0.000170,-0.000972
2025-12-16 17:24:10.052,0.172149,-0.025156,0.073179,-2.594381,1.400256,2.189691,1.479938,0.000083,0.000975,0.000364,0.001633,-0.000332,-0.000120,-0.000152
2025-12-16 17:24:10.102,0.172137,-0.025158,0.073130,-2.594383,1.400246,2.189681,1.479934,-0.000341,0.001722,-0.001413,-0.000447,-0.000376,0.000607,-0.001655
2025-12-16 17:24:10.153,0.172028,-0.025156,0.073038,-2.594324,1.400202,2.189489,1.479977,-0.004519,0.001961,-0.000869,0.001845,-0.000775,-0.004694,0.000875
2025-12-16 17:24:10.202,0.171992,-0.025159,0.073004,-2.594272,1.400177,2.189483,1.480073,-0.000128,-0.000304,-0.001781,-0.000070,-0.000189,-0.000273,0.001142
2025-12-16 17:24:10.252,0.171983,-0.025159,0.072994,-2.594251,1.400158,2.189477,1.480072,-0.000139,0.000590,-0.002328,0.000916,-0.000059,0.000423,-0.000179
2025-12-16 17:24:10.302,0.171880,-0.025160,0.072901,-2.594245,1.400073,2.189325,1.480081,-0.003189,0.001131,-0.004044,-0.000245,-0.001839,-0.005255,-0.001331
2025-12-16 17:24:10.352,0.171707,-0.025159,0.072735,-2.594247,1.399977,2.189215,1.480089,-0.010043,-0.000565,-0.000154,0.000461,-0.006275,-0.005995,0.000773
2025-12-16 17:24:10.402,0.171458,-0.025146,0.072486,-2.594179,1.399640,2.188957,1.480082,-0.007566,0.000992,-0.002440,0.004313,-0.007681,-0.014682,-0.000962
2025-12-16 17:24:10.451,0.171098,-0.025150,0.072084,-2.593866,1.399056,2.188520,1.480105,-0.004680,-0.000634,-0.005455,0.001997,-0.009787,-0.005734,0.002795
2025-12-16 17:24:10.501,0.171007,-0.025132,0.071981,-2.593785,1.398774,2.188421,1.480191,0.002016,0.000743,0.003310,0.004070,-0.001021,0.000327,0.001630
2025-12-16 17:24:10.552,0.170803,-0.025118,0.071782,-2.593375,1.398241,2.188125,1.480592,-0.001675,0.003718,-0.003767,0.012039,-0.018049,-0.009300,0.013503
2025-12-16 17:24:10.602,0.170398,-0.024960,0.071380,-2.592189,1.397059,2.187636,1.481722,-0.004807,0.003350,-0.010849,0.032744,-0.023617,-0.015201,0.040956
2025-12-16 17:24:10.652,0.170287,-0.024432,0.071243,-2.589887,1.395714,2.187324,1.483827,0.000929,0.006665,0.001652,0.052198,-0.028832,0.000882,0.048134
2025-12-16 17:24:10.702,0.170394,-0.023934,0.071437,-2.587079,1.394463,2.187188,1.486666,0.004404,0.009603,0.008435,0.058747,-0.018774,-0.000129,0.057980
2025-12-16 17:24:10.752,0.170996,-0.023341,0.072044,-2.583660,1.393601,2.187289,1.490309,0.021653,0.010628,0.015358,0.064648,-0.012642,0.003678,0.077699
2025-12-16 17:24:10.802,0.172036,-0.022834,0.073170,-2.579995,1.393255,2.187945,1.494464,0.026826,0.013318,0.025067,0.076711,-0.000007,0.016800,0.084733
2025-12-16 17:24:10.853,0.173496,-0.022179,0.074642,-2.576093,1.393243,2.188981,1.498573,0.031667,0.010273,0.029533,0.077129,-0.000289,0.026730,0.085088
2025-12-16 17:24:10.902,0.175261,-0.021276,0.076439,-2.572268,1.393314,2.190392,1.502457,0.039500,0.025970,0.030797,0.075470,0.004463,0.029961,0.059996
