timestamp,p1,p2,p3,p4,p5,p6,p7,v1,v2,v3,v4,v5,v6,v7
2025-12-16 18:20:39.422,0.134276,0.292981,0.032563,-2.187287,1.270411,2.137890,1.579398,0.000682,-0.008267,-0.000416,-0.009433,0.000595,-0.000280,0.000502
2025-12-16 18:20:39.425,0.134274,0.292957,0.032563,-2.187303,1.270409,2.137891,1.579398,-0.000347,-0.011462,0.000558,-0.011431,-0.000187,0.000124,0.000946
2025-12-16 18:20:39.427,0.134273,0.292942,0.032559,-2.187315,1.270410,2.137890,1.579389,-0.000154,-0.010380,-0.000495,-0.010262,0.000030,-0.000194,-0.001501
2025-12-16 18:20:39.428,0.134273,0.292925,0.032563,-2.187323,1.270410,2.137890,1.579396,-0.000285,-0.008028,0.000894,-0.011140,-0.000100,-0.000086,0.000904
2025-12-16 18:20:39.429,0.134275,0.292916,0.032561,-2.187330,1.270409,2.137891,1.579396,0.000460,-0.009116,0.000039,-0.009429,-0.000406,0.000316,0.000603
2025-12-16 18:20:39.430,0.134273,0.292907,0.032557,-2.187333,1.270409,2.137891,1.579394,-0.000343,-0.007417,-0.001180,-0.010248,-0.000270,0.000210,-0.000344
2025-12-16 18:20:39.431,0.134275,0.292900,0.032563,-2.187340,1.270410,2.137891,1.579389,0.000421,-0.004975,0.000976,-0.008256,0.000159,0.000140,-0.001654
2025-12-16 18:20:39.433,0.134271,0.292892,0.032563,-2.187346,1.270409,2.137889,1.579395,-0.004078,-0.006230,0.000651,-0.006085,-0.000233,-0.000652,0.000695
2025-12-16 18:20:39.434,0.134270,0.292871,0.032559,-2.187353,1.270410,2.137891,1.579399,-0.002741,-0.007072,-0.000824,-0.002115,0.000348,0.000207,0.001281
2025-12-16 18:20:39.436,0.134269,0.292858,0.032561,-2.187360,1.270411,2.137891,1.579397,-0.001419,-0.006415,0.000007,-0.002212,0.000571,0.000138,0.000108
2025-12-16 18:20:39.437,0.134270,0.292842,0.032559,-2.187377,1.270411,2.137890,1.579394,-0.000973,-0.005427,-0.000554,-0.004556,0.000367,-0.000312,-0.000201
2025-12-16 18:20:39.438,0.134267,0.292834,0.032559,-2.187379,1.270411,2.137891,1.579394,-0.001268,-0.004059,-0.000369,-0.004661,0.000245,0.000165,-0.000134
2025-12-16 18:20:39.439,0.134271,0.292825,0.032562,-2.187387,1.270410,2.137890,1.579398,-0.000335,-0.006123,0.001424,-0.004186,-0.000176,-0.000263,0.001369
2025-12-16 18:20:39.440,0.134269,0.292816,0.032558,-2.187394,1.270410,2.137891,1.579395,-0.000259,-0.005144,-0.000164,-0.005673,-0.000117,0.000198,-0.000172
2025-12-16 18:20:39.442,0.134270,0.292809,0.032558,-2.187403,1.270410,2.137891,1.579388,0.000358,-0.006382,-0.000666,-0.007920,-0.000078,0.000132,-0.002285
2025-12-16 18:20:39.444,0.134268,0.292779,0.032559,-2.187417,1.270411,2.137890,1.579397,-0.000357,-0.007881,-0.000445,-0.008015,0.000241,-0.000002,0.002360
2025-12-16 18:20:39.446,0.134268,0.292762,0.032554,-2.187428,1.270412,2.137890,1.579389,0.000015,-0.008025,-0.000847,-0.007116,0.000333,-0.000498,-0.000760
2025-12-16 18:20:39.448,0.134266,0.292742,0.032558,-2.187440,1.270408,2.137891,1.579393,-0.000557,-0.008898,0.000830,-0.004683,-0.000869,0.000400,0.001471
2025-12-16 18:20:39.455,0.134267,0.292686,0.032554,-2.187476,1.270410,2.137887,1.579395,0.000911,-0.007431,-0.002639,-0.006988,-0.000309,-0.000071,0.001526
2025-12-16 18:20:39.456,0.134265,0.292681,0.032554,-2.187482,1.270409,2.137886,1.579388,0.000050,-0.004949,-0.001905,-0.005209,-0.000545,-0.000420,-0.001492
2025-12-16 18:20:39.458,0.134263,0.292672,0.032558,-2.187488,1.270408,2.137891,1.579384,-0.000524,-0.006805,-0.000174,-0.003885,-0.000702,0.000093,-0.002080
