timestamp,p1,p2,p3,p4,p5,p6,p7,v1,v2,v3,v4,v5,v6,v7
2025-12-16 17:40:11.152,0.172134,0.053382,0.081358,-2.434003,1.334514,2.191427,1.586457,0.001067,-0.002157,0.000515,-0.001073,-0.000037,-0.000374,0.000703
2025-12-16 17:40:11.202,0.172132,0.053382,0.081362,-2.434025,1.334514,2.191425,1.586445,-0.000360,0.000607,0.001085,-0.000369,0.000034,-0.000394,0.001055
2025-12-16 17:40:11.252,0.172129,0.053378,0.081356,-2.434049,1.334513,2.191427,1.586439,0.000275,-0.001658,0.000384,0.000740,0.000277,0.000190,0.001583
2025-12-16 17:40:11.302,0.172132,0.053347,0.081356,-2.434143,1.334513,2.191425,1.586424,-0.000589,-0.001349,-0.000372,-0.004550,-0.000386,-0.000108,-0.000477
2025-12-16 17:40:11.352,0.172143,0.053096,0.081358,-2.434690,1.334683,2.191428,1.586052,0.001221,-0.006069,-0.001472,-0.007853,0.000411,0.000578,-0.004629
2025-12-16 17:40:11.402,0.171991,0.052795,0.081251,-2.435169,1.334685,2.191423,1.585668,-0.009834,-0.003007,-0.002981,-0.005737,0.000723,-0.000778,-0.010579
2025-12-16 17:40:11.451,0.171807,0.052906,0.081041,-2.435175,1.334682,2.191326,1.585562,-0.009989,0.002308,-0.001208,0.000382,-0.003142,-0.001265,0.000498
2025-12-16 17:40:11.502,0.171452,0.053319,0.080694,-2.435271,1.334615,2.190923,1.584986,-0.007982,0.006110,-0.013287,-0.003392,-0.000840,-0.009082,-0.008935
2025-12-16 17:40:11.553,0.171158,0.053188,0.080358,-2.435457,1.334492,2.190748,1.584595,-0.005433,-0.006577,-0.006120,-0.007772,0.000323,0.000302,-0.003766
2025-12-16 17:40:11.602,0.170990,0.053175,0.080229,-2.436065,1.334487,2.190668,1.583879,-0.004111,-0.000412,-0.004043,-0.012406,0.000355,-0.002186,-0.017047
2025-12-16 17:40:11.652,0.170946,0.052929,0.080163,-2.436518,1.334494,2.190472,1.583520,-0.000144,-0.004127,-0.000236,-0.007282,0.000164,-0.003836,-0.001521
2025-12-16 17:40:11.702,0.170914,0.052956,0.080139,-2.436675,1.334497,2.190462,1.583384,0.001553,0.001158,-0.000407,-0.005857,0.000854,-0.000593,-0.000444
2025-12-16 17:40:11.752,0.170829,0.052918,0.080074,-2.436814,1.334493,2.190382,1.583263,-0.000067,0.000419,-0.000695,-0.003608,0.000352,0.000261,-0.004063
2025-12-16 17:40:11.802,0.170662,0.052785,0.079908,-2.437347,1.334491,2.190260,1.582799,-0.008323,-0.010106,-0.000747,-0.016085,-0.000536,-0.004135,-0.012320
2025-12-16 17:40:11.852,0.170462,0.052407,0.079724,-2.438000,1.334503,2.190222,1.582227,-0.003987,-0.006032,-0.002367,-0.010397,0.000583,-0.000888,-0.014154
2025-12-16 17:40:11.902,0.170310,0.052400,0.079589,-2.438560,1.334558,2.190195,1.581521,-0.004031,0.007852,-0.005248,-0.010506,0.000097,-0.003777,-0.017224
2025-12-16 17:40:11.952,0.170073,0.052872,0.079354,-2.438832,1.334612,2.190010,1.580625,-0.002139,0.009524,-0.003095,-0.002492,0.000050,-0.001726,-0.014468
2025-12-16 17:40:12.002,0.169736,0.053639,0.079052,-2.438710,1.334615,2.189783,1.579823,-0.008901,0.013834,-0.005044,0.000208,-0.000556,-0.003915,-0.027656
2025-12-16 17:40:12.051,0.169223,0.054641,0.078543,-2.438707,1.334614,2.189464,1.578436,-0.012813,0.025141,-0.011837,0.000483,-0.000065,-0.008005,-0.025141
2025-12-16 17:40:12.102,0.168681,0.055361,0.077999,-2.438924,1.334608,2.189150,1.576935,-0.007996,0.011584,-0.012967,-0.003872,-0.000090,-0.003115,-0.021991
2025-12-16 17:40:12.152,0.168256,0.056064,0.077707,-2.439447,1.334879,2.189090,1.575118,-0.008639,0.016697,-0.005576,-0.015582,0.008016,0.000719,-0.034688
2025-12-16 17:40:12.202,0.167969,0.056726,0.077435,-2.440278,1.335526,2.189095,1.573080,-0.010026,0.010207,-0.003672,-0.017449,0.015064,-0.000391,-0.043552
2025-12-16 17:40:12.252,0.167632,0.057496,0.077174,-2.441201,1.336237,2.189110,1.570909,-0.003678,0.016189,-0.000840,-0.021080,0.014404,0.000567,-0.041683
2025-12-16 17:40:12.302,0.167216,0.058432,0.076769,-2.442133,1.336879,2.189115,1.568621,-0.009325,0.024117,-0.014431,-0.016943,0.009745,-0.000253,-0.051781
2025-12-16 17:40:12.352,0.166684,0.059607,0.076256,-2.442822,1.337241,2.189075,1.566280,-0.013997,0.023476,-0.014508,-0.009106,0.005406,0.000072,-0.048141
2025-12-16 17:40:12.402,0.166047,0.060754,0.075658,-2.443318,1.337254,2.188606,1.564135,-0.013208,0.024823,-0.013767,-0.008937,-0.000187,-0.006848,-0.040401
2025-12-16 17:40:12.453,0.165271,0.062096,0.074930,-2.443696,1.337260,2.188075,1.561955,-0.018129,0.027271,-0.011100,-0.003158,-0.000211,-0.006164,-0.036878
2025-12-16 17:40:12.502,0.164734,0.063545,0.074404,-2.443722,1.337417,2.187949,1.560095,-0.010559,0.029668,-0.007816,0.000976,0.009755,0.000667,-0.047564
2025-12-16 17:40:12.552,0.164417,0.065225,0.074115,-2.443662,1.338020,2.187959,1.558409,-0.000806,0.030714,-0.000981,0.004347,0.013149,0.006615,-0.031938
2025-12-16 17:40:12.602,0.164580,0.066901,0.074308,-2.443623,1.339326,2.188507,1.556646,0.011416,0.034597,0.005480,-0.000872,0.036845,0.012023,-0.036912
2025-12-16 17:40:12.651,0.165043,0.068273,0.074788,-2.443820,1.341107,2.189512,1.554965,0.011909,0.017774,0.008084,-0.012363,0.042084,0.023375,-0.036478
2025-12-16 17:40:12.702,0.165642,0.069302,0.075465,-2.444453,1.343519,2.190819,1.552827,0.015295,0.025858,0.016833,-0.019301,0.045787,0.034689,-0.047104
2025-12-16 17:40:12.752,0.166363,0.070249,0.076235,-2.445328,1.346034,2.192369,1.550656,0.014993,0.020005,0.012530,-0.020305,0.054022,0.024980,-0.046175
2025-12-16 17:40:12.802,0.166992,0.071524,0.076915,-2.446172,1.348377,2.193719,1.548348,0.011736,0.022105,0.007804,-0.012610,0.044046,0.022775,-0.039064
2025-12-16 17:40:12.852,0.167517,0.073077,0.077469,-2.446656,1.350271,2.194852,1.546225,0.007481,0.032604,0.008647,-0.006290,0.030243,0.013843,-0.041844
2025-12-16 17:40:12.902,0.167870,0.074743,0.077884,-2.446661,1.351659,2.195659,1.544551,0.003092,0.036002,0.003262,0.000159,0.031602,0.019208,-0.032119
2025-12-16 17:40:12.952,0.168046,0.076658,0.078095,-2.446458,1.352792,2.196254,1.542960,0.004791,0.039392,0.006558,0.004686,0.025086,0.010761,-0.030178
2025-12-16 17:40:13.002,0.168132,0.078547,0.078202,-2.446115,1.354009,2.196874,1.541289,0.003066,0.036250,0.001730,0.004138,0.027973,0.016824,-0.029285
2025-12-16 17:40:13.052,0.168303,0.080534,0.078381,-2.445685,1.355412,2.197595,1.539430,0.003613,0.042537,0.003944,0.005923,0.021727,0.017968,-0.034990
2025-12-16 17:40:13.101,0.168573,0.082857,0.078683,-2.445295,1.356877,2.198396,1.537349,0.010412,0.044869,0.006219,0.010670,0.023764,0.018199,-0.038146
2025-12-16 17:40:13.152,0.168767,0.085213,0.078928,-2.444859,1.358366,2.199099,1.535154,0.001904,0.054357,0.002270,0.007883,0.022999,0.018348,-0.055209
2025-12-16 17:40:13.202,0.168741,0.087730,0.078925,-2.444490,1.359591,2.199694,1.532786,0.000015,0.042004,-0.000792,0.002544,0.019935,0.011028,-0.041277
2025-12-16 17:40:13.252,0.168570,0.089925,0.078837,-2.444237,1.360552,2.200053,1.530429,-0.002597,0.043126,-0.006408,0.006410,0.018848,0.004276,-0.052680
2025-12-16 17:40:13.302,0.168390,0.091927,0.078707,-2.444128,1.361469,2.200244,1.528161,-0.001109,0.037948,0.000328,0.000547,0.012691,0.000405,-0.041578
2025-12-16 17:40:13.352,0.168155,0.093693,0.078535,-2.444079,1.362148,2.200414,1.526045,-0.006838,0.036516,-0.007738,0.000073,0.009423,0.001121,-0.032814
2025-12-16 17:40:13.402,0.167833,0.095193,0.078269,-2.444041,1.362745,2.200461,1.524317,-0.005250,0.027024,-0.000144,0.001610,0.014797,0.004999,-0.036648
2025-12-16 17:40:13.452,0.167560,0.096556,0.078048,-2.444045,1.363404,2.200686,1.522388,-0.002297,0.024374,-0.003305,0.000949,0.007704,0.000589,-0.037052
2025-12-16 17:40:13.502,0.167312,0.097912,0.077856,-2.444067,1.364049,2.200741,1.520548,-0.006333,0.026373,-0.006963,-0.002500,0.019858,-0.000453,-0.042323
2025-12-16 17:40:13.552,0.167063,0.099427,0.077656,-2.444086,1.364647,2.200806,1.518668,-0.003926,0.024225,-0.000023,-0.000089,0.015919,0.001627,-0.033478
2025-12-16 17:40:13.602,0.166805,0.100791,0.077400,-2.444041,1.365082,2.200818,1.517183,-0.007254,0.032477,-0.004826,0.001276,0.005136,-0.000332,-0.028281
2025-12-16 17:40:13.652,0.166503,0.102369,0.077125,-2.443685,1.365296,2.200816,1.515829,-0.004927,0.035970,-0.004002,0.008038,0.000473,-0.000690,-0.026812
2025-12-16 17:40:13.702,0.166204,0.103739,0.076840,-2.443222,1.365378,2.200816,1.514693,-0.003452,0.025231,-0.000354,0.009489,0.000702,0.000140,-0.018028
2025-12-16 17:40:13.752,0.165955,0.105055,0.076607,-2.442630,1.365453,2.200805,1.513714,-0.002430,0.026921,-0.001635,0.009214,0.002315,0.000138,-0.016866
2025-12-16 17:40:13.802,0.165762,0.106501,0.076463,-2.442002,1.365526,2.200797,1.512786,-0.004631,0.032715,-0.003332,0.014912,0.003671,0.000241,-0.022478
2025-12-16 17:40:13.851,0.165607,0.108132,0.076327,-2.441437,1.365894,2.200798,1.511604,-0.000799,0.034238,-0.002806,0.012103,0.008557,-0.000854,-0.020279
2025-12-16 17:40:13.901,0.165517,0.109659,0.076273,-2.440905,1.366470,2.200839,1.510198,-0.000972,0.031888,0.000396,0.012012,0.016936,0.000756,-0.031926
2025-12-16 17:40:13.952,0.165539,0.111568,0.076298,-2.440272,1.367390,2.201335,1.508754,0.003231,0.042876,0.001578,0.013702,0.020723,0.013211,-0.024960
2025-12-16 17:40:14.001,0.165582,0.113755,0.076454,-2.439527,1.368541,2.201920,1.507196,-0.000140,0.047518,0.002871,0.016788,0.027724,0.012561,-0.029321
2025-12-16 17:40:14.052,0.165775,0.116259,0.076654,-2.438566,1.369744,2.202654,1.505467,0.002313,0.053379,0.006231,0.022763,0.030496,0.017614,-0.038509
2025-12-16 17:40:14.102,0.166054,0.119016,0.076954,-2.437548,1.371222,2.203420,1.503424,0.002902,0.059993,0.005204,0.021701,0.034637,0.015270,-0.042555
2025-12-16 17:40:14.151,0.166299,0.122019,0.077323,-2.436451,1.372860,2.204279,1.501278,0.008251,0.058087,0.010510,0.024645,0.037747,0.019574,-0.039620
2025-12-16 17:40:14.202,0.166544,0.125112,0.077601,-2.435219,1.374508,2.205179,1.499166,0.007628,0.056264,0.008082,0.023303,0.032411,0.017438,-0.033040
2025-12-16 17:40:14.252,0.166738,0.127492,0.077824,-2.434317,1.375761,2.205904,1.497556,0.003803,0.044158,0.000062,0.016900,0.018706,0.018337,-0.030554
2025-12-16 17:40:14.302,0.166986,0.129356,0.078099,-2.433722,1.376975,2.206615,1.496140,0.004684,0.029095,0.005283,0.007492,0.024028,0.015154,-0.024160
